#|	C	SB22	|	|	T	K2000	|	|	T	K2000	|
#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543576864.4154298	normal	1	-1	-1	80.0	36.7	1167.968	43.25607475381457	1131.365	33.75418962881804	1163.323	42.067534677489675	1151.306	38.92614288485129	1156.934	40.40983421727424	1075.625	19.401229201582282	1075.616	19.404317603201434	1075.598	19.401229201582282	1075.617	19.40663390628515	1075.625	19.405089704051534
1543576874.043616	normal	1	-1	-1	80.0	37.3	1170.203	43.828985672370436	1133.276	34.265233140697546	1164.753	42.4507963309602	1154.139	39.661173597523884	1159.114	40.97888751920027	1075.397	19.351557800202954	1075.435	19.365198059836075	1075.458	19.36674224367289	1075.482	19.373176350658923	1075.488	19.378838375033865
1543576883.6675036	normal	1	-1	-1	80.0	37.8	1171.927	44.298535165732574	1134.508	34.58503061488818	1166.842	43.02382768361167	1155.232	39.97242608023498	1161.469	41.586900440956015	1075.671	19.41873018175511	1075.655	19.416671238163417	1075.681	19.418215445738497	1075.658	19.4189875497932	1075.659	19.41975965402571
1543576893.289888	normal	1	-1	-1	80.0	38.4	1174.555	44.94735378219548	1136.747	35.20066896610115	1168.45	43.40875493651038	1157.527	40.56419681772968	1163.769	42.17895846087731	1075.722	19.432370715026536	1075.73	19.43134123887876	1075.709	19.42825281233445	1075.708	19.42876754989402	1075.693	19.422848072736087
1543576902.9144363	normal	1	-1	-1	80.0	39.0	1176.834	45.56984082733334	1138.437	35.598916461907265	1170.971	44.046251018972725	1158.636	40.85688382645867	1166.205	42.80973928635467	1075.767	19.447298154738746	1075.787	19.446011303866726	1075.788	19.44523919358062	1075.78	19.444981823524813	1075.757	19.438804948121742
1543576912.5380676	normal	1	-1	-1	80.0	39.5	1178.408	45.972703981685754	1140.014	36.01686891414829	1173.225	44.64082176704733	1160.832	41.41979591356812	1168.278	43.34809677484236	1075.69	19.418472813737026	1075.675	19.41975965402571	1075.658	19.414612295838197	1075.652	19.41075178238998	1075.635	19.414354928136618
1543576922.1616457	normal	1	-1	-1	80.0	40.0	1180.573	46.5219528753787	1141.959	36.511444737559486	1175.212	45.19944698400832	1162.84	41.9473048288055	1170.457	43.91609751870874	1075.596	19.40328813567885	1075.593	19.404832337081643	1075.594	19.40148656827523	1075.596	19.402001301719793	1075.614	19.402516035243934
1543576931.609778	normal	1	-1	-1	80.0	40.4	1182.527	47.03911338340595	1144.335	37.16909598523762	1178.418	45.9335309833732	1164.893	42.42928690059807	1172.703	44.494049103988345	1075.547	19.37986783503993	1075.536	19.38063993025162	1075.5	19.373433715195915	1075.466	19.363139149160816	1075.447	19.354903519120853
1543576941.2335835	normal	1	-1	-1	80.0	40.9	1184.484	47.536628771005326	1145.272	37.374541599050644	1179.316	46.22176166344798	1165.891	42.72110139431743	1174.859	45.056280596822035	1075.314	19.328395222455583	1075.331	19.331226195585714	1075.338	19.332513002344967	1075.325	19.330711473020074	1075.325	19.330454111767267
1543576950.8576438	normal	1	-1	-1	80.0	41.4	1186.602	48.11287434631777	1147.751	38.03262211972924	1181.932	46.854348350939745	1167.754	43.18245897087536	1176.916	45.59111119531053	1075.371	19.337145510773553	1075.36	19.338689681673713	1075.353	19.335086617347315	1075.352	19.341778025610893	1075.372	19.34023385328601
