#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1551884308.829647	normal	1	nan	nan	80.0	79.9	1311.781	80.74675312012323	1312.454	80.92503343728185	1312.652	80.97694628857971	9999999000.0	9999	1312.262	80.87731628705615	1312.349	80.89933950108252	1313.153	81.10332342483798	1312.676	80.98114130226759	1312.762	81.01024435714362	1312.786	81.01522598696147
1551884324.2227206	normal	1	nan	nan	80.0	79.9	1311.731	80.73443116134058	1312.334	80.89304713916044	1312.585	80.96042847422996	9999999000.0	9999	1312.19	80.85162272385696	1312.33	80.89068750654496	1313.155	81.11197597912178	1312.665	80.98035473679329	1312.783	81.00945778470486	1312.787	81.01260407558993
1551884339.7866378	normal	1	nan	nan	80.0	79.9	1312.207	80.85581757759928	1313.202	81.12141515522853	1313.316	81.14920844229982	9999999000.0	9999	1313.022	81.0702866089141	1312.35	80.89829077325885	1313.469	81.18486809823798	1312.737	81.00237864122528	1313.339	81.15864772533678	1313.239	81.1337385648335
1551884355.3744953	normal	1	nan	nan	80.0	80.0	1312.301	80.88151117358939	1313.356	81.1615319561165	1313.478	81.19535630597011	9999999000.0	9999	1313.146	81.10070144318843	1312.389	80.90589405756009	1313.59	81.22498567364437	1312.83	81.02440269323279	1313.431	81.18381927930568	1313.37	81.16572720540535
1551884370.9357052	normal	1	nan	nan	80.0	80.0	1312.561	80.95518474100163	1313.721	81.25461530843677	1313.829	81.28214750939605	9999999000.0	9999	1313.499	81.19981380439094	1312.453	80.92581998951755	1313.825	81.28424521035367	1312.95	81.05219515995623	1313.799	81.27821432370956	1313.614	81.22970542059238
1551884386.4958346	normal	1	nan	nan	80.0	80.1	1312.566	80.95492255455929	1313.534	81.20872881936975	1313.688	81.24281586434427	9999999000.0	9999	1313.347	81.1578611173818	1312.534	80.9467947852363	1313.895	81.30496007920283	1313.036	81.07972566529361	1313.677	81.24570016898815	1313.531	81.20899102605881
1551884402.067466	normal	1	nan	nan	80.0	80.1	1312.392	80.90248568656034	1313.134	81.10778079844249	1313.356	81.15969653623688	9999999000.0	9999	1312.941	81.05822563187758	1312.599	80.96226378283654	1313.821	81.28162308436595	1313.09	81.08811596038777	1313.468	81.19168542945681	1313.389	81.17070907089101
1551884417.6362853	normal	1	nan	nan	80.0	80.1	1312.448	80.92739309455374	1313.26	81.13924478406034	1313.472	81.18853896713699	9999999000.0	9999	1313.183	81.12036635654431	1312.648	80.97825722978223	1313.856	81.29761808543299	1313.14	81.10332342483798	1313.536	81.20243586510969	1313.442	81.19037440312422
1551884433.2069187	normal	1	nan	nan	80.0	80.1	1312.31	80.88754133235989	1313.068	81.08208543362343	1313.263	81.13819597968677	9999999000.0	9999	1312.862	81.02414050126936	1312.695	80.98769602187349	1313.781	81.27506777854887	1313.142	81.10437221808343	1313.328	81.15392808042952	1313.306	81.14579981897668
1551884448.77576	normal	1	nan	nan	80.0	80.1	1312.069	80.81989931575663	1312.533	80.94469729964112	1312.812	81.02151858278694	9999999000.0	9999	1312.39	80.90904024931206	1312.691	80.99005572413125	1313.593	81.22786996264085	1313.102	81.09440869576383	1312.996	81.07081100022378	1313.053	81.07841468361949
1551884464.3443258	normal	1	nan	nan	80.0	80.0	1311.822	80.75776427130768	1312.123	80.83143506509577	1312.44	80.92136286267032	9999999000.0	9999	1312.007	80.80049837407614	1312.693	80.98743383283818	1313.381	81.16048314463114	1313.018	81.07553052577805	1312.679	80.98009254834369	1312.788	81.01286626663295
1551884479.913035	normal	1	nan	nan	80.0	80.0	1311.616	80.70323321690648	1311.927	80.78607882944198	1312.231	80.86551819738361	9999999000.0	9999	1311.763	80.74124755836328	1312.627	80.97275128024603	1313.173	81.11040278573955	1312.915	81.0480000555799	1312.437	80.91716792527677	1312.607	80.96409909246768
1551884495.3080962	normal	1	nan	nan	80.0	79.9	1311.437	80.65578144893743	1311.59	80.69798989396486	1311.94	80.78765186760074	9999999000.0	9999	1311.508	80.67832750742218	1312.574	80.95361162266408	1312.995	81.06609148144662	1312.81	81.02020762432994	1312.299	80.88806569451526	1312.499	80.9368317405806
1551884510.8752062	normal	1	nan	nan	80.0	79.9	1311.728	80.73049863102733	1312.414	80.91559482513458	1312.614	80.96698315252979	9999999000.0	9999	1312.157	80.85109836751553	1312.508	80.93997796194617	1313.141	81.10358562311785	1312.789	81.01339064878175	1312.71	80.99372637545594	1312.784	81.01391503101422
1551884526.4440703	normal	1	nan	nan	80.0	79.9	1311.795	80.74701528996138	1312.535	80.94574604227137	1312.761	80.99634827176851	9999999000.0	9999	1312.208	80.85686629187148	1312.479	80.93342333749979	1313.184	81.12089075584481	1312.771	81.00971997549686	1312.767	81.00159207066872	1312.843	81.02964653689105
1551884542.0150387	normal	1	nan	nan	80.0	79.9	1312.041	80.81282058052375	1312.873	81.04170740905556	1313.048	81.08313422009223	9999999000.0	9999	1312.617	80.96541002854565	1312.468	80.93027712240837	1313.358	81.16231856495051	1312.802	81.01679913478847	1313.065	81.08811596038777	1313.11	81.0938843006893
1551884557.5839622	normal	1	nan	nan	80.0	80.0	1312.162	80.85240925852577	1313.039	81.07736589865681	1313.201	81.12613475344779	9999999000.0	9999	1312.817	81.01942104950649	1312.476	80.93158804499717	1313.463	81.19063660834854	1312.858	81.03226846185771	1313.224	81.12849455509877	1313.258	81.12928115602563
1551884573.145395	normal	1	nan	nan	80.0	80.0	1312.222	80.86342076365281	1312.994	81.06687806743912	1313.224	81.13242756161571	9999999000.0	9999	1312.858	81.02781119065912	1312.515	80.94128888840442	1313.581	81.21974151831819	1312.914	81.04668908656049	1313.343	81.155501294646	1313.306	81.14868403848186
1551884588.720819	normal	1	nan	nan	80.0	80.0	1312.595	80.95649567352439	1313.962	81.32200405654476	1313.993	81.32777280735854	9999999000.0	9999	1313.596	81.22629671378354	1312.559	80.95623348697791	1313.905	81.30653336571595	1313.023	81.0713353916176	1313.912	81.30443565053247	1313.757	81.27192123640134
1551884604.107404	normal	1	nan	nan	80.0	80.1	1312.722	80.99425075455065	1313.897	81.29735587167306	1314.012	81.33170605235546	9999999000.0	9999	1313.571	81.2150217856788	1312.633	80.97380003182752	1314.025	81.33852368816815	1313.142	81.10830519573437	1313.855	81.29263602757283	1313.739	81.26117057345937
1551884619.6843214	normal	1	nan	nan	80.0	80.1	1312.626	80.96567221582427	1313.483	81.19168542945681	1313.652	81.2344251743184	9999999000.0	9999	1313.261	81.13976918637263	1312.717	80.99320199644444	1314.02	81.3338037849453	1313.213	81.12587255336848	1313.708	81.24543795937097	1313.623	81.23494959181744
1551884635.2510548	normal	1	nan	nan	80.0	80.1	1312.399	80.90799151839337	1313.103	81.09939045314832	1313.384	81.16677601856418	9999999000.0	9999	1312.901	81.0401342493069	1312.759	81.01024435714362	1313.853	81.29316045436053	1313.225	81.12797015458546	1313.393	81.17333110839036	1313.397	81.17123347822371
1551884650.997929	normal	1	nan	nan	80.0	80.1	1312.137	80.8379894861655	1312.573	80.95020320218327	1312.869	81.0356769674413	9999999000.0	9999	1312.408	80.91008898056543	1312.794	81.00998216630978	1313.667	81.24465133064314	1313.169	81.11617116515572	1313.03	81.07185978309462	1313.1	81.09598188149039
1551884666.5657573	normal	1	nan	nan	80.0	80.0	1311.747	80.73574200582425	1311.931	80.7921088131393	1312.304	80.88990096271664	9999999000.0	9999	1311.791	80.74858830942594	1312.775	81.00578711581238	1313.349	81.16258076793702	1313.094	81.08837815745437	1312.536	80.94469729964112	1312.744	80.99503732335052
1551884681.9738216	normal	1	nan	nan	80.0	80.0	1311.516	80.67675452157937	1311.697	80.72132274525711	1312.05	80.81675320932663	9999999000.0	9999	1311.59	80.6982520599131	1312.712	80.99005572413125	1313.136	81.10489661483189	1312.962	81.05953660549858	1312.343	80.89514459179554	1312.583	80.95623348697791
1551884697.5289705	normal	1	nan	nan	80.0	79.9	1311.374	80.64136253911875	1311.683	80.72342008831811	1312.02	80.80600403507788	9999999000.0	9999	1311.42	80.65735442474397	1312.624	80.96803190227047	1312.985	81.06714026281134	1312.842	81.0301709217174	1312.229	80.86971306885971	1312.503	80.9360451857101
1551884713.0988548	normal	1	nan	nan	80.0	79.9	1311.637	80.7100495492341	1312.188	80.85634193469377	1312.441	80.9211006789269	9999999000.0	9999	1312.001	80.80862578165352	1312.571	80.95675786009133	1313.096	81.0941464982161	1312.811	81.01653694343167	1312.631	80.97091596578366	1312.763	81.00762244974612
1551884728.492683	normal	1	nan	nan	80.0	79.9	1311.754	80.74675312012323	1312.448	80.93106367589917	1312.678	80.98664726585821	9999999000.0	9999	1312.21	80.85581757759928	1312.524	80.94548385658254	1313.174	81.11538456736662	1312.796	81.01548817821367	1312.741	81.00159207066872	1312.892	81.0377745110959
1551884743.8854706	normal	1	nan	nan	80.0	79.9	1311.833	80.76641591597217	1312.572	80.95859316664837	1312.818	81.0157503694868	9999999000.0	9999	1312.279	80.87784064757989	1312.514	80.93788048070155	1313.256	81.13740937662624	1312.816	81.0157503694868	1312.851	81.03305503975571	1312.964	81.06320733441908
1551884759.6299155	normal	1	nan	nan	80.0	79.9	1312.261	80.87285922598039	1313.377	81.17175788563964	1313.515	81.20296027750464	9999999000.0	9999	1313.042	81.0789390762261	1312.53	80.94417292845174	1313.577	81.21449737135981	1312.875	81.03462819611605	1313.406	81.17647755615053	1313.382	81.17175788563964
1551884775.3726532	normal	1	nan	nan	80.0	80.0	1312.482	80.93997796194617	1313.589	81.22105255636552	1313.701	81.2514687858702	9999999000.0	9999	1313.243	81.12901895569576	1312.572	80.95439818173872	1313.736	81.26484152758303	1312.985	81.06582928615762	1313.627	81.23127867108133	1313.587	81.22341242616812
1551884791.118887	normal	1	nan	nan	80.0	80.0	1312.525	80.93316115279413	1313.497	81.2037468962535	1313.696	81.24622458828662	9999999000.0	9999	1313.198	81.12377495349074	1312.63	80.97248909240307	1313.832	81.28476963580215	1313.073	81.09100012927274	1313.626	81.23599842706653	1313.629	81.23521180059834
1551884806.8613667	normal	1	nan	nan	80.0	80.1	1312.729	81.00106769040212	1313.994	81.32619951067772	1314.084	81.34979903997191	9999999000.0	9999	1313.648	81.23311413093688	1312.711	80.9934641859395	1314.063	81.34822573274687	1313.214	81.122201754461	1313.931	81.30941772627966	1313.854	81.29447152169541
1551884822.6068244	normal	1	nan	nan	80.0	80.1	1312.7	80.98087911375524	1313.658	81.23101646261466	1313.818	81.28476963580215	9999999000.0	9999	1313.424	81.17752637273998	1312.791	81.01548817821367	1314.075	81.34979903997191	1313.278	81.13583617107042	1313.787	81.2737567189547	1313.776	81.27061017806227
1551884838.3500164	normal	1	nan	nan	80.0	80.1	1312.514	80.93892922115674	1313.166	81.10830519573437	1313.423	81.17647755615053	9999999000.0	9999	1313.002	81.0692378265453	1312.859	81.03043311416195	1313.954	81.32174184083942	1313.29	81.14475101251173	1313.503	81.19666733428949	1313.553	81.21266192190114
1551884853.9148388	normal	1	nan	nan	80.0	80.1	1312.252	80.86656691475082	1312.779	81.0042139732559	1313.044	81.07736589865681	9999999000.0	9999	1312.55	80.94731915684451	1312.886	81.03882328342479	1313.779	81.26982354330949	1313.275	81.13872038183172	1313.167	81.10935399056962	1313.248	81.13216536103437
1551884869.6622713	normal	1	nan	nan	80.0	80.1	1311.931	80.77952451188276	1312.288	80.87469448569118	1312.593	80.96069066111068	9999999000.0	9999	1312.089	80.82356977706377	1312.864	81.03279284710243	1313.534	81.20951543949968	1313.189	81.12089075584481	1312.803	81.01155531162703	1312.997	81.06556709089
1551884885.231378	normal	1	nan	nan	80.0	80.0	1311.909	80.78424361920815	1312.262	80.87626756625923	1312.602	80.96147722187925	9999999000.0	9999	1312.144	80.84297085491971	1312.853	81.02702461401623	1313.442	81.18722794205996	1313.145	81.10043924513866	1312.819	81.02256734992898	1312.996	81.06110977453363
1551884900.7924516	normal	1	nan	nan	80.0	80.0	1311.835	80.7567155886536	1312.239	80.86368294279646	1312.536	80.9423376299469	9999999000.0	9999	1312.036	80.8117718803046	1312.797	81.00998216630978	1313.344	81.15628790203618	1313.042	81.0847074004223	1312.679	80.9806169252638	1312.877	81.03305503975571
1551884916.3677385	normal	1	nan	nan	80.0	80.0	1311.721	80.72918778863459	1312.127	80.83956254916757	1312.44	80.91585700843916	9999999000.0	9999	1311.94	80.7923709865945	1312.75	80.99975674010193	1313.261	81.13688497469047	1312.993	81.06740245820492	1312.635	80.974324407744	1312.871	81.03489038891576
1551884931.9346085	normal	1	nan	nan	80.0	79.9	1312.157	80.84611698644358	1313.107	81.09703067239343	1313.228	81.12429935333466	9999999000.0	9999	1312.839	81.02859776749028	1312.724	80.99634827176851	1313.552	81.211613094099	1313.028	81.07448174173624	1313.287	81.14527541570214	1313.306	81.15314147360414
1551884947.5004292	normal	1	nan	nan	80.0	80.0	1312.403	80.9098267977206	1313.242	81.13006775714075	1313.429	81.18041062008706	9999999000.0	9999	1313.031	81.0789390762261	1312.751	81.00028112015889	1313.709	81.25592636039528	1313.073	81.08890255165079	1313.441	81.1777885769402	1313.495	81.19981380439094
1551884963.2506127	normal	1	nan	nan	80.0	80.0	1312.605	80.96567221582427	1313.575	81.22131476403729	1313.767	81.26510373874862	9999999000.0	9999	1313.355	81.16205636198492	1312.766	81.01024435714362	1313.913	81.30260015084514	1313.184	81.11302477512845	1313.696	81.25225541622922	1313.688	81.25199320608863
1551884978.8197877	normal	1	nan	nan	80.0	80.1	1312.52	80.9467947852363	1313.391	81.16992246004929	1313.596	81.22393684191002	9999999000.0	9999	1313.133	81.09991484910142	1312.809	81.02282954176644	1313.921	81.30391122194578	1313.235	81.13111655891998	1313.585	81.2173816511513	1313.618	81.23154087956937
1551884994.5553396	normal	1	nan	nan	80.0	80.1	1312.303	80.88124899302375	1312.966	81.06399391972082	1313.234	81.12954335637642	9999999000.0	9999	1312.739	80.99451294412984	1312.845	81.02728680620976	1313.808	81.28031202215652	1313.231	81.13426296626722	1313.289	81.13845818074878	1313.381	81.17280670072296
1551885010.307622	normal	1	nan	nan	80.0	80.1	1312.093	80.82697806623355	1312.558	80.95046538824818	1312.864	81.03305503975571	9999999000.0	9999	1312.41	80.91035116343119	1312.874	81.03174407669712	1313.661	81.24098039907085	1313.204	81.12298835388174	1313.046	81.08129884399204	1313.194	81.11538456736662
1551885026.049373	normal	1	nan	nan	80.0	80.0	1311.845	80.76353203188728	1312.159	80.84113561292179	1312.482	80.93447207653298	9999999000.0	9999	1311.939	80.78476796488485	1312.846	81.02833557519261	1313.428	81.17385551614143	1313.133	81.09807946363071	1312.656	80.97327565599517	1312.889	81.0343660033368
1551885041.6209624	normal	1	nan	nan	80.0	80.0	1311.461	80.66364633549665	1311.604	80.69851422588272	1311.983	80.79892532976919	9999999000.0	9999	1311.337	80.63480851010945	1312.79	81.01181750258638	1313.131	81.10122583935117	1313.009	81.06792684905486	1312.193	80.85817718518229	1312.556	80.94810571441303
1551885057.3649547	normal	1	nan	nan	80.0	79.9	1311.267	80.61095195486632	1311.423	80.64739225734866	1311.782	80.74124755836328	9999999000.0	9999	1311.207	80.59679539954186	1312.713	80.98953134570547	1312.897	81.03751231806564	1312.853	81.03069530662697	1312.008	80.80679055883138	1312.369	80.9030100510995
1551885072.9305556	normal	1	nan	nan	80.0	79.9	1311.177	80.58552263057118	1311.289	80.6203896922857	1311.668	80.72184708089708	9999999000.0	9999	1311.105	80.57189049647923	1312.597	80.96383690531457	1312.768	81.00762244974612	1312.736	80.99556170265532	1311.954	80.79263316007064	1312.33	80.89435804690083
1551885088.327832	normal	1	nan	nan	80.0	79.8	1311.417	80.65473279881826	1311.871	80.78083537434895	1312.178	80.8626342263492	9999999000.0	9999	1311.662	80.72342008831811	1312.516	80.9467947852363	1312.896	81.044591537217	1312.704	80.98769602187349	1312.371	80.90038822924043	1312.629	80.96960502750972
1551885103.8892682	normal	1	nan	nan	80.0	79.8	1311.583	80.69222224838904	1312.212	80.86446948035109	1312.462	80.92477125324513	9999999000.0	9999	1311.872	80.77113500447786	1312.463	80.92686872612467	1312.983	81.06320733441908	1312.684	80.97983035991501	1312.463	80.92686872612467	1312.747	81.00159207066872
1551885119.467057	normal	1	nan	nan	80.0	79.9	1311.575	80.68697894301067	1312.159	80.85293361507638	1312.464	80.93289896810893	9999999000.0	9999	1311.853	80.7700863175578	1312.429	80.92057631150146	1313.018	81.07579272184103	1312.664	80.97720847677874	1312.524	80.94469729964112	1312.799	81.01915885794051
1551885134.8599308	normal	1	nan	nan	80.0	79.9	1312.066	80.8240941290137	1313.173	81.1064698055784	1313.268	81.13976918637263	9999999000.0	9999	1312.784	81.01076873887405	1312.442	80.92057631150146	1313.368	81.16231856495051	1312.745	81.00185426083317	1313.171	81.11433577060734	1313.277	81.14265340058546
1551885150.4275372	normal	1	nan	nan	80.0	79.9	1312.302	80.88465734200236	1313.299	81.14396440788232	1313.487	81.19745395153268	9999999000.0	9999	1312.997	81.06478050521127	1312.498	80.9342098917432	1313.56	81.21790606593095	1312.847	81.03121969162021	1313.363	81.15917213074499	1313.455	81.18749014703326
1551885165.9932973	normal	1	nan	nan	80.0	80.0	1312.158	80.84192214508084	1313.074	81.0847074004223	1313.276	81.13740937662624	9999999000.0	9999	1312.713	80.99293980696984	1312.531	80.94286200084343	1313.557	81.21554620008192	1312.906	81.04773786173428	1313.208	81.122201754461	1313.341	81.15707450961509
1551885181.5671551	normal	1	nan	nan	80.0	80.0	1312.196	80.85529322058892	1313.07	81.08628058150543	1313.275	81.14186679645809	9999999000.0	9999	1312.725	80.98926915652373	1312.59	80.96436127964125	1313.582	81.21659502913872	1312.951	81.05822563187758	1313.205	81.11984195732839	1313.338	81.1528792713707
1551885197.135872	normal	1	nan	nan	80.0	80.0	1312.2	80.85555539908364	1313.009	81.06425611486338	1313.237	81.1269213538094	9999999000.0	9999	1312.734	80.99661046151459	1312.619	80.97353784390089	1313.613	81.22996762895536	1312.994	81.0681890445112	1313.268	81.14370220638102	1313.398	81.17280670072296
1551885212.5233972	normal	1	nan	nan	80.0	80.0	1312.562	80.9557091139477	1313.707	81.25251762639118	1313.829	81.28083644697745	9999999000.0	9999	1313.412	81.17280670072296	1312.684	80.98979353490813	1313.858	81.29761808543299	1313.099	81.09807946363071	1313.744	81.26903690874542	1313.795	81.27873874819579
1551885228.2736604	normal	1	nan	nan	80.0	80.1	1312.618	80.96357471818237	1313.618	81.23468738305746	1313.791	81.28031202215652	9999999000.0	9999	1313.394	81.16546500216828	1312.773	81.00736025912101	1313.989	81.32882167223079	1313.207	81.122201754461	1313.713	81.2554019395493	1313.77	81.27611662660092
1551885243.8433952	normal	1	nan	nan	80.0	80.1	1312.471	80.93447207653298	1313.285	81.1400313875597	1313.511	81.20269807129671	9999999000.0	9999	1313.02	81.07159758734588	1312.834	81.0220429663159	1313.924	81.31203987444314	1313.271	81.1413423938111	1313.52	81.20636896011001	1313.628	81.23416296560026
1551885259.4130318	normal	1	nan	nan	80.0	80.1	1312.282	80.88072463195613	1312.875	81.03279284710243	1313.158	81.1041100197408	9999999000.0	9999	1312.672	80.98507413246261	1312.869	81.0377745110959	1313.801	81.27716547498812	1313.251	81.13452516701545	1313.224	81.1269213538094	1313.391	81.1670382219063
1551885274.8036933	normal	1	nan	nan	80.0	80.1	1312.03	80.80521751151309	1312.352	80.89724204576987	1312.696	80.98428756604699	9999999000.0	9999	1312.173	80.8497874770278	1312.89	81.03698793206831	1313.605	81.2228880105099	1313.199	81.11879315914621	1312.866	81.02938434450971	1313.116	81.09152452388753
1551885290.200042	normal	1	nan	nan	80.0	80.0	1311.695	80.72577960086073	1311.899	80.77690278851878	1312.274	80.87417012566902	9999999000.0	9999	1311.668	80.71739023062582	1312.845	81.02990872929377	1313.311	81.14527541570214	1313.106	81.09676847463652	1312.496	80.93263678344465	1312.779	81.00998216630978
1551885305.7608283	normal	1	nan	nan	80.0	80.0	1311.445	80.65840307569988	1311.614	80.70611704808925	1312.003	80.80128489651179	9999999000.0	9999	1311.417	80.65184901271459	1312.786	81.01496379573018	1313.068	81.08654277842606	1312.988	81.05979880028553	1312.236	80.8660425560256	1312.577	80.95675786009133
1551885321.3386517	normal	1	nan	nan	80.0	79.9	1311.384	80.64634360990567	1311.591	80.69798989396486	1311.928	80.7858166564888	9999999000.0	9999	1311.368	80.64110037770752	1312.719	80.99267761751616	1312.955	81.0571768533573	1312.883	81.03200626926719	1312.184	80.85267143679084	1312.513	80.94259981538471
1551885337.0818248	normal	1	nan	nan	80.0	79.9	1311.461	80.66888960365714	1311.967	80.80521751151309	1312.279	80.87967591007236	9999999000.0	9999	1311.677	80.7205362419545	1312.643	80.97065377808713	1313.003	81.06950002210579	1312.812	81.02046981597914	1312.369	80.90353441572233	1312.679	80.98481194363649
1551885352.6463914	normal	1	nan	nan	80.0	79.9	1311.588	80.70061155438998	1312.14	80.83431900875621	1312.39	80.90720497042412	9999999000.0	9999	1311.845	80.76326986073218	1312.584	80.95911754013878	1313.052	81.08051225454847	1312.765	81.00945778470486	1312.474	80.92975275351955	1312.786	81.00971997549686
1551885368.2187884	normal	1	nan	nan	80.0	79.9	1311.593	80.70139805292547	1312.139	80.8424464999589	1312.426	80.91323517633282	9999999000.0	9999	1311.889	80.77506758340814	1312.527	80.95230069129138	1313.076	81.08549399086951	1312.765	81.00814683105818	1312.565	80.95754441991903	1312.884	81.0385610903113
1551885383.7893922	normal	1	nan	nan	80.0	79.9	1312.14	80.84139779028737	1313.126	81.10725640123383	1313.267	81.1400313875597	9999999000.0	9999	1312.784	81.00867121245437	1312.549	80.95256287752454	1313.414	81.18041062008706	1312.835	81.02151858278694	1313.173	81.11721996250117	1313.329	81.15864772533678
1551885399.1815014	normal	1	nan	nan	80.0	79.9	1312.338	80.89252277621063	1313.433	81.1825082561113	1313.574	81.21790606593095	9999999000.0	9999	1313.002	81.06740245820492	1312.566	80.9601662873697	1313.616	81.22813217085695	1312.934	81.05062199518761	1313.419	81.17752637273998	1313.511	81.20112483448884
1551885414.7515774	normal	1	nan	nan	80.0	80.0	1312.196	80.85319579338284	1313.14	81.09362210318295	1313.324	81.15523909222429	9999999000.0	9999	1312.719	80.99267761751616	1312.636	80.97170252899923	1313.613	81.22918100393053	1312.979	81.06582928615762	1313.235	81.13111655891998	1313.437	81.18119723343898
1551885430.3131025	normal	1	nan	nan	80.0	80.0	1312.187	80.85843936390711	1313.036	81.0750061337153	1313.234	81.12429935333466	9999999000.0	9999	1312.685	80.98297662243931	1312.674	80.98114130226759	1313.633	81.23416296560026	1313.014	81.07343295802866	1313.224	81.12639695354756	1313.389	81.16205636198492
1551885445.7061121	normal	1	nan	nan	80.0	80.0	1312.062	80.81911278886673	1312.77	81.00736025912101	1313.026	81.07736589865681	9999999000.0	9999	1312.482	80.92739309455374	1312.706	80.99031791337575	1313.556	81.21003985302377	1313.048	81.08208543362343	1313.061	81.07972566529361	1313.269	81.1400313875597
1551885461.2840328	normal	1	nan	nan	80.0	80.0	1312.069	80.82435630502005	1312.85	81.03069530662697	1313.089	81.08785376334163	9999999000.0	9999	1312.495	80.93473426134369	1312.723	80.9960860820429	1313.567	81.21371075003754	1313.059	81.08077445100889	1313.054	81.08680497536716	1313.261	81.13216536103437
1551885476.6791234	normal	1	nan	nan	80.0	80.0	1312.092	80.83169724168738	1312.708	80.98822040000641	1313.015	81.07317076215395	9999999000.0	9999	1312.508	80.9321124141793	1312.746	80.99975674010193	1313.56	81.21344854297195	1313.062	81.0847074004223	1313.067	81.08811596038777	1313.269	81.13688497469047
1551885492.4158263	normal	1	nan	nan	80.0	80.0	1312.223	80.86709127355971	1313.152	81.11957975775113	1313.394	81.17044686725603	9999999000.0	9999	1312.895	81.04328056955728	1312.763	81.00604930631107	1313.698	81.24937110583232	1313.092	81.09440869576383	1313.371	81.16520279895121	1313.511	81.20112483448884
1551885508.1657696	normal	1	nan	nan	80.0	80.0	1312.355	80.89514459179554	1313.16	81.11066498458422	1313.365	81.16100755033222	9999999000.0	9999	1312.883	81.03279284710243	1312.803	81.01601256078084	1313.762	81.2643171053146	1313.153	81.10699420266155	1313.388	81.16389178318241	1313.504	81.20007601036878
1551885523.7344255	normal	1	nan	nan	80.0	80.0	1312.064	80.82592936149695	1312.613	80.97012940275681	1312.935	81.05114638336045	9999999000.0	9999	1312.377	80.90772933571634	1312.821	81.02020762432994	1313.616	81.22786996264085	1313.139	81.10437221808343	1312.983	81.06346952949843	1313.213	81.1269213538094
1551885539.3006957	normal	1	nan	nan	80.0	80.0	1311.865	80.76956197422305	1312.265	80.88098681247993	1312.616	80.96908065234629	9999999000.0	9999	1311.995	80.80443098813657	1312.825	81.02597584545174	1313.428	81.17752637273998	1313.084	81.08837815745437	1312.701	80.98822040000641	1312.988	81.06215855430901
1551885555.0411744	normal	1	nan	nan	80.0	80.0	1311.731	80.73076079956809	1312.077	80.82619153765017	1312.425	80.91061334631786	9999999000.0	9999	1311.863	80.77139717626005	1312.792	81.01050654799883	1313.309	81.14920844229982	1313.027	81.07395734984038	1312.645	80.97589753599459	1312.933	81.05691465877953
1551885570.616846	normal	1	nan	nan	80.0	80.0	1312.029	80.81019883060253	1312.754	81.00342740226006	1312.978	81.06897563100529	9999999000.0	9999	1312.505	80.93316115279413	1312.779	81.00736025912101	1313.472	81.19063660834854	1313.033	81.07553052577805	1313.028	81.0844452036481	1313.261	81.13583617107042
1551885586.3617687	normal	1	nan	nan	80.0	80.0	1312.153	80.84480609794309	1312.894	81.03384161784197	1313.103	81.09362210318295	9999999000.0	9999	1312.587	80.96252596986369	1312.761	81.00971997549686	1313.536	81.21371075003754	1313.071	81.08287202344354	1313.129	81.09807946363071	1313.321	81.15314147360414
1551885602.1013737	normal	1	nan	nan	80.0	79.9	1312.189	80.85634193469377	1312.944	81.0540305198042	1313.187	81.11721996250117	9999999000.0	9999	1312.657	80.97380003182752	1312.781	81.01234188456783	1313.613	81.2325897137307	1313.09	81.09100012927274	1313.239	81.13321416348344	1313.424	81.17857518966457
1551885617.674746	normal	1	nan	nan	80.0	79.9	1312.549	80.95203850508005	1313.636	81.2344251743184	1313.798	81.27244565988349	9999999000.0	9999	1313.334	81.15759891477182	1312.817	81.02046981597914	1313.868	81.29420930818651	1313.189	81.11748216188926	1313.737	81.25828625523854	1313.776	81.27113460133523
1551885633.409804	normal	1	nan	nan	80.0	80.0	1312.732	80.99215323867202	1313.817	81.27664105075246	1313.954	81.31754639239625	9999999000.0	9999	1313.475	81.18906337731414	1312.861	81.03620135322944	1314.056	81.34481690300936	1313.278	81.14239119918875	1313.845	81.29184938754861	1313.905	81.30286236502343
1551885649.160853	normal	1	nan	nan	80.0	80.1	1312.609	80.97012940275681	1313.46	81.18539250782987	1313.68	81.24491354019801	9999999000.0	9999	1313.272	81.1371471756479	1312.937	81.05219515995623	1314.072	81.34770129717253	1313.36	81.15969653623688	1313.704	81.2538286775125	1313.81	81.28214750939605
1551885664.9012697	normal	1	nan	nan	80.0	80.1	1312.544	80.9467947852363	1313.254	81.13636057283884	1313.513	81.19378307267652	9999999000.0	9999	1312.979	81.06006099509341	1312.99	81.06792684905486	1313.991	81.32908388850137	1313.384	81.16939805292623	1313.531	81.19928939249849	1313.624	81.23416296560026
1551885680.6404178	normal	1	nan	nan	80.0	80.1	1312.298	80.87757846730756	1312.746	81.00264083145248	1313.072	81.08575618772738	9999999000.0	9999	1312.557	80.95308725005225	1313.012	81.0713353916176	1313.808	81.27742768713688	1313.358	81.16231856495051	1313.182	81.11721996250117	1313.4	81.16939805292623
