#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543581560.696644	normal	1	-1	-1	80.0	67.5	1273.596	70.74916683159063	1251.722	65.03836718788352	1256.772	66.3557688267806	1263.888	68.21976704949566	1279.886	72.3928402803731	1077.633	19.92475396108557	1077.637	19.92423914726851	1077.624	19.923981740389536	1077.62	19.925783588957984	1077.623	19.925011368024116
1543581570.1452165	normal	1	-1	-1	80.0	67.2	1272.575	70.48152983792852	1251.433	64.96504866123814	1256.15	66.19341400166468	1263.093	68.00221586651833	1279.416	72.27281156727031	1077.565	19.911626233474635	1077.59	19.912398451321224	1077.574	19.90827995819882	1077.572	19.909824392525934	1077.574	19.907765146915153
1543581579.768467	normal	1	-1	-1	80.0	66.9	1271.628	70.23142388553651	1251.129	64.88051259373015	1255.562	66.0409852266821	1262.33	67.80557029640113	1278.924	72.1397129426241	1077.54	19.899270772157706	1077.531	19.896954128237212	1077.502	19.892578249649887	1077.522	19.894894890542673	1077.516	19.897468937858775
1543581589.2175615	normal	1	-1	-1	80.0	66.7	1270.804	70.01269473060029	1250.819	64.80197948201021	1255.038	65.89691518221389	1261.657	67.62825983561333	1278.55	72.04845589170463	1077.527	19.89772634269957	1077.542	19.900815202328886	1077.535	19.898755962259656	1077.521	19.8951522951852	1077.504	19.891548631989735
1543581598.841276	normal	1	-1	-1	80.0	66.5	1276.145	71.53626048341721	1253.994	65.76146375422331	1270.376	70.24004791294237	1269.177	69.63903332041218	1280.41	72.57851422193608	1077.501	19.89026161036054	1077.498	19.89309305859888	1077.5	19.888459780910125	1077.5	19.89309305859888	1077.52	19.88820237678192
1543581608.2891057	normal	1	-1	-1	80.0	66.6	1291.429	75.46015505225068	1259.187	67.03137592670373	1293.85	76.10097861855274	1274.183	70.94076017045927	1286.12	74.04544467905816	1077.521	19.894637485919702	1077.532	19.897468937858775	1077.516	19.892063440780476	1077.519	19.89978558213579	1077.535	19.898241152439823
1543581617.738319	normal	1	-1	-1	80.0	67.7	1293.013	75.83709498386361	1259.699	67.12432188062485	1293.094	75.82583851351774	1274.857	71.09210848279281	1287.698	74.44315606835153	1077.523	19.899270772157706	1077.533	19.894894890542673	1077.522	19.89438008131674	1077.532	19.897211533038444	1077.519	19.89566710452982
1543581627.1866455	normal	1	-1	-1	80.0	69.1	1291.753	75.48318903222616	1260.177	67.25721825449591	1290.563	75.12618045000363	1275.304	71.18647597313384	1288.149	74.55646027372222	1077.407	19.866580500678992	1077.414	19.869669331572823	1077.424	19.86889712358243	1077.406	19.87095634528623	1077.412	19.869154526225884
1543581636.635075	normal	1	-1	-1	80.0	69.8	1290.424	75.13926659140316	1260.313	67.25878484484065	1288.029	74.53500282707364	1273.45	70.72564317814113	1287.943	74.50150855565107	1077.403	19.86452128166593	1077.394	19.868124915769386	1077.391	19.86452128166593	1077.391	19.858601034059575	1077.405	19.863234270426346
1543581646.0843973	normal	1	-1	-1	80.0	70.3	1290.445	75.16517730481155	1258.87	66.89692222597614	1282.939	73.18058817544579	1276.642	71.51508413246802	1286.804	74.20269192885462	1077.348	19.851908592849668	1077.337	19.850621586458146	1077.339	19.84856237726126	1077.346	19.845730966683277	1077.336	19.84495876421397
1543581655.528796	normal	1	-1	-1	80.0	70.4	1289.783	74.96915080964891	1256.546	66.29233986604868	1276.062	71.36319355317073	1273.385	70.66500520095133	1285.432	73.84111296279752	1077.29	19.831831349486038	1077.275	19.834147948344707	1077.288	19.831573949712038	1077.283	19.832346149094064	1077.274	19.828227754447198
1543581664.981464	normal	1	-1	-1	80.0	70.3	1285.137	73.75347136063783	1255.474	66.02245412592583	1272.02	70.30825692432654	1269.015	69.55254849584071	1284.229	73.52378294148639	1077.266	19.834405348316977	1077.284	19.835434948403417	1077.265	19.831573949712038	1077.274	19.830801750507817	1077.279	19.831831349486038
1543581674.4300928	normal	1	-1	-1	80.0	70.0	1281.784	72.87378348706034	1254.821	65.84889323094512	1265.876	68.7165583388105	1266.996	69.02219267035753	1283.187	73.2587978617039	1077.277	19.832860948780763	1077.288	19.835949748565326	1077.275	19.830029551481857	1077.28	19.830801750507817	1077.268	19.831316549957137
1543581683.8785372	normal	1	-1	-1	80.0	69.8	1279.071	72.17318321068933	1254.476	65.7606808141436	1263.019	67.97531677664165	1265.707	68.69278796644176	1282.365	73.04457575169045	1077.289	19.832860948780763	1077.293	19.833890548392446	1077.285	19.836721948956892	1077.288	19.83723674931707	1077.299	19.83723674931707
1543581693.3238132	normal	1	-1	-1	80.0	69.5	1276.899	71.60711074535311	1254.075	65.64611258357809	1260.914	67.43424766904809	1264.643	68.40912399219269	1281.664	72.86018325849136	1077.256	19.8310591502227	1077.278	19.830544350812488	1077.262	19.828485153964266	1077.265	19.82565376036564	1077.251	19.82359456652557
1543581702.950334	normal	1	-1	-1	80.0	69.2	1274.952	71.10099616444268	1253.651	65.54537933678557	1259.346	67.02354352206612	1263.746	68.17850173722672	1281.043	72.69724642343363	1077.222	19.819733581488435	1077.227	19.816902195290822	1077.218	19.81715959393705	1077.228	19.82102057600605	1077.211	19.816902195290822
1543581712.3993468	normal	1	-1	-1	80.0	69.0	1273.395	70.69480130900456	1253.333	65.45821885162195	1258.308	66.75725282180338	1262.976	67.97610024217875	1280.461	72.54268618200376	1077.19	19.80789325513888	1077.189	19.808922847072154	1077.189	19.80686366352211	1077.181	19.80712106139663	1077.182	19.808922847072154
1543581722.0209646	normal	1	-1	-1	80.0	68.7	1272.142	70.36732027322387	1252.957	65.36166650882024	1257.355	66.50847317510397	1262.25	67.78729042700434	1279.936	72.4093151508282	1077.209	19.81381341307906	1077.25	19.828742553500888	1077.286	19.83646454880636	1077.279	19.84186995611799	1077.31	19.837494149526265
1543581731.6465652	normal	1	-1	-1	80.0	68.4	1271.162	70.109644573085	1252.65	65.28260007096969	1256.717	66.34297852673308	1261.574	67.6120699589037	1279.441	72.27777998935699	1077.352	19.85474000865179	1077.357	19.853453001172056	1077.363	19.853967804104286	1077.367	19.857571426848608	1077.363	19.853453001172056
1543581741.0910814	normal	1	-1	-1	80.0	68.1	1270.176	69.8579989974155	1252.38	65.2090151859029	1256.12	66.19080386068208	1260.971	67.45357003831941	1278.994	72.15853992658504	1077.389	19.86091765144147	1077.385	19.85911583778352	1077.398	19.860402847440128	1077.391	19.8616898575915	1077.382	19.86374907486288
1543581750.54117	normal	1	-1	-1	80.0	67.9	1269.427	69.6581073180696	1252.072	65.12551659286419	1255.697	66.07126161507358	1260.437	67.3110049485008	1278.575	72.05133214987245	1077.457	19.884598721067505	1077.46	19.87945064820451	1077.449	19.879965455134425	1077.449	19.87945064820451	1077.449	19.87790622788907
1543581759.9921775	normal	1	-1	-1	80.0	67.7	1268.644	69.45692139027278	1251.822	65.06315495827539	1255.257	65.95746559451891	1259.93	67.18358934701291	1278.131	71.9362837810022	1077.43	19.870184136998887	1077.432	19.87404518021731	1077.449	19.873272971217375	1077.428	19.871728553751836	1077.443	19.867867513205056
1543581769.6163812	normal	1	-1	-1	80.0	67.4	1267.974	69.28135097178483	1251.531	64.9887922051962	1254.807	65.84184659033463	1259.405	67.03999159327077	1277.745	71.8348353695228	1077.452	19.877391421275206	1077.434	19.871728553751836	1077.431	19.871728553751836	1077.441	19.873272971217375	1077.447	19.875847001909733
1543581779.0646417	normal	1	-1	-1	80.0	67.2	1267.322	69.1107535498445	1251.27	64.9186057390475	1254.47	65.75337338235113	1258.952	66.92433467194587	1277.396	71.74254094491607	1077.437	19.875589598751503	1077.427	19.876361808285765	1077.439	19.87095634528623	1077.446	19.874302583257304	1077.434	19.873015568257415
1543581788.5092633	normal	1	-1	-1	80.0	67.1	1270.043	69.92228046483751	1253.15	65.46656945714358	1263.902	68.46031752835052	1263.831	68.26782350663962	1278.214	71.97864203152221	1077.381	19.8565418199546	1077.367	19.857571426848608	1077.367	19.858343632226934	1077.379	19.852938198318498	1077.371	19.85705662336204
1543581798.136829	normal	1	-1	-1	80.0	67.0	1279.574	72.31151315843817	1257.012	66.40379815098959	1280.946	72.69018513761466	1266.722	68.96968424508896	1281.272	72.76629090433607	1077.357	19.850106784040236	1077.339	19.84701797119442	1077.352	19.850106784040236	1077.328	19.843929161198503	1077.332	19.849077179441792
1543581807.5839093	normal	1	-1	-1	80.0	67.6	1281.164	72.71476893879299	1257.379	66.51995891597608	1281.585	72.81676751984605	1267.067	69.06634219214084	1282.194	72.99618807041043	1077.344	19.84959198170145	1077.331	19.84933458056139	1077.331	19.850621586458146	1077.339	19.84959198170145	1077.327	19.848304976200325
1543581817.0342836	normal	1	-1	-1	80.0	68.3	1281.28	72.7589679362618	1257.874	66.64578260309827	1280.471	72.53405612841152	1267.456	69.15385926295357	1282.46	73.06759284409054	1077.321	19.841612555571828	1077.313	19.841612555571828	1077.311	19.842127356683704	1077.304	19.839295951547683	1077.317	19.842384757268974
